2026-04-11 10:15:08,051 [INFO] [chat] This is chat.py starting
[2026-04-11 13:28:47,964] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:28:47] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
[2026-04-11 13:28:47,965] INFO in app: 127.0.0.1 GET /static/images/janeh.png
[2026-04-11 13:28:47,965] INFO in app: 127.0.0.1 GET /static/images/janeh.png
[2026-04-11 13:28:47,969] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:28:47] "[36mGET /static/images/janeh.png HTTP/1.1[0m" 304 -
[2026-04-11 13:28:47,971] INFO in app: 127.0.0.1 GET /static/images/chatbox-icon.svg
[2026-04-11 13:28:47,971] INFO in app: 127.0.0.1 GET /static/images/chatbox-icon.svg
[2026-04-11 13:28:47,973] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:28:47] "[36mGET /static/images/chatbox-icon.svg HTTP/1.1[0m" 304 -
[2026-04-11 13:28:47,974] INFO in app: 127.0.0.1 GET /static/script.js
[2026-04-11 13:28:47,974] INFO in app: 127.0.0.1 GET /static/script.js
[2026-04-11 13:28:47,976] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:28:47] "[36mGET /static/script.js HTTP/1.1[0m" 304 -
[2026-04-11 13:28:47,977] INFO in app: 127.0.0.1 GET /static/app.js
[2026-04-11 13:28:47,977] INFO in app: 127.0.0.1 GET /static/app.js
[2026-04-11 13:28:47,979] INFO in app: 127.0.0.1 GET /static/images/1_old_excel_file.png
[2026-04-11 13:28:47,979] INFO in app: 127.0.0.1 GET /static/images/1_old_excel_file.png
[2026-04-11 13:28:47,981] INFO in app: 127.0.0.1 GET /static/images/2_entry_form.png
[2026-04-11 13:28:47,981] INFO in app: 127.0.0.1 GET /static/images/2_entry_form.png
[2026-04-11 13:28:47,980] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:28:47] "[36mGET /static/app.js HTTP/1.1[0m" 304 -
[2026-04-11 13:28:47,984] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:28:47] "[36mGET /static/images/1_old_excel_file.png HTTP/1.1[0m" 304 -
[2026-04-11 13:28:47,985] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:28:47] "[36mGET /static/images/2_entry_form.png HTTP/1.1[0m" 304 -
[2026-04-11 13:28:48,003] INFO in app: 127.0.0.1 GET /static/images/3_transfer_to_table.png
[2026-04-11 13:28:48,003] INFO in app: 127.0.0.1 GET /static/images/3_transfer_to_table.png
[2026-04-11 13:28:48,008] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:28:48] "[36mGET /static/images/3_transfer_to_table.png HTTP/1.1[0m" 304 -
[2026-04-11 13:28:48,011] INFO in app: 127.0.0.1 GET /static/images/92_resume.png
[2026-04-11 13:28:48,013] INFO in app: 127.0.0.1 GET /static/projectAI.js
[2026-04-11 13:28:48,013] INFO in app: 127.0.0.1 GET /static/projectAI.js
[2026-04-11 13:28:48,011] INFO in app: 127.0.0.1 GET /static/images/92_resume.png
[2026-04-11 13:28:48,019] INFO in app: 127.0.0.1 GET /static/jobs.json
[2026-04-11 13:28:48,019] INFO in app: 127.0.0.1 GET /static/jobs.json
[2026-04-11 13:28:48,021] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:28:48] "[36mGET /static/images/92_resume.png HTTP/1.1[0m" 304 -
[2026-04-11 13:28:48,022] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:28:48] "[36mGET /static/projectAI.js HTTP/1.1[0m" 304 -
[2026-04-11 13:28:48,022] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:28:48] "[36mGET /static/jobs.json HTTP/1.1[0m" 304 -
[2026-04-11 13:28:48,026] INFO in app: 127.0.0.1 GET /static/theme.js
[2026-04-11 13:28:48,026] INFO in app: 127.0.0.1 GET /static/theme.js
[2026-04-11 13:28:48,030] INFO in app: 127.0.0.1 GET /static/images/4_form_to_array.png
[2026-04-11 13:28:48,030] INFO in app: 127.0.0.1 GET /static/images/4_form_to_array.png
[2026-04-11 13:28:48,032] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:28:48] "[36mGET /static/images/4_form_to_array.png HTTP/1.1[0m" 304 -
[2026-04-11 13:28:48,033] INFO in app: 127.0.0.1 GET /static/images/7_prompt_template.png
[2026-04-11 13:28:48,033] INFO in app: 127.0.0.1 GET /static/images/7_prompt_template.png
[2026-04-11 13:28:48,034] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:28:48] "[36mGET /static/theme.js HTTP/1.1[0m" 304 -
[2026-04-11 13:28:48,036] INFO in app: 127.0.0.1 GET /static/images/5_python_data_array.png
[2026-04-11 13:28:48,036] INFO in app: 127.0.0.1 GET /static/images/5_python_data_array.png
[2026-04-11 13:28:48,037] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:28:48] "[36mGET /static/images/7_prompt_template.png HTTP/1.1[0m" 304 -
[2026-04-11 13:28:48,040] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:28:48] "[36mGET /static/images/5_python_data_array.png HTTP/1.1[0m" 304 -
[2026-04-11 13:28:48,042] INFO in app: 127.0.0.1 GET /static/images/6_python_program.png
[2026-04-11 13:28:48,042] INFO in app: 127.0.0.1 GET /static/images/6_python_program.png
[2026-04-11 13:28:48,044] INFO in app: 127.0.0.1 GET /static/images/8_AI_api.png
[2026-04-11 13:28:48,044] INFO in app: 127.0.0.1 GET /static/images/8_AI_api.png
[2026-04-11 13:28:48,046] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:28:48] "[36mGET /static/images/8_AI_api.png HTTP/1.1[0m" 304 -
[2026-04-11 13:28:48,047] INFO in app: 127.0.0.1 GET /static/images/9_save_to_text.png
[2026-04-11 13:28:48,047] INFO in app: 127.0.0.1 GET /static/images/9_save_to_text.png
[2026-04-11 13:28:48,047] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:28:48] "[36mGET /static/images/6_python_program.png HTTP/1.1[0m" 304 -
[2026-04-11 13:28:48,050] INFO in app: 127.0.0.1 GET /static/images/10_word_macro.png
[2026-04-11 13:28:48,050] INFO in app: 127.0.0.1 GET /static/images/10_word_macro.png
[2026-04-11 13:28:48,052] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:28:48] "[36mGET /static/images/9_save_to_text.png HTTP/1.1[0m" 304 -
[2026-04-11 13:28:48,054] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:28:48] "[36mGET /static/images/10_word_macro.png HTTP/1.1[0m" 304 -
[2026-04-11 13:28:48,055] INFO in app: 127.0.0.1 GET /static/images/11_add_to_resume.png
[2026-04-11 13:28:48,055] INFO in app: 127.0.0.1 GET /static/images/11_add_to_resume.png
[2026-04-11 13:28:48,057] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:28:48] "[36mGET /static/images/11_add_to_resume.png HTTP/1.1[0m" 304 -
[2026-04-11 13:28:48,177] INFO in app: 127.0.0.1 GET /static/favicon.ico
[2026-04-11 13:28:48,177] INFO in app: 127.0.0.1 GET /static/favicon.ico
[2026-04-11 13:28:48,178] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:28:48] "[36mGET /static/favicon.ico HTTP/1.1[0m" 304 -
[2026-04-11 13:29:06,489] INFO in app: 127.0.0.1 GET /
[2026-04-11 13:29:06,489] INFO in app: 127.0.0.1 GET /
[2026-04-11 13:29:06,505] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:29:06] "GET / HTTP/1.1" 200 -
[2026-04-11 13:29:06,535] INFO in app: 127.0.0.1 GET /static/style.css
[2026-04-11 13:29:06,535] INFO in app: 127.0.0.1 GET /static/style.css
[2026-04-11 13:29:06,536] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:29:06] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
[2026-04-11 13:29:06,538] INFO in app: 127.0.0.1 GET /static/images/janeh.png
[2026-04-11 13:29:06,538] INFO in app: 127.0.0.1 GET /static/images/janeh.png
[2026-04-11 13:29:06,539] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:29:06] "[36mGET /static/images/janeh.png HTTP/1.1[0m" 304 -
[2026-04-11 13:29:06,542] INFO in app: 127.0.0.1 GET /static/images/chatbox-icon.svg
[2026-04-11 13:29:06,542] INFO in app: 127.0.0.1 GET /static/images/chatbox-icon.svg
[2026-04-11 13:29:06,543] INFO in app: 127.0.0.1 GET /static/script.js
[2026-04-11 13:29:06,543] INFO in app: 127.0.0.1 GET /static/script.js
[2026-04-11 13:29:06,545] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:29:06] "[36mGET /static/images/chatbox-icon.svg HTTP/1.1[0m" 304 -
[2026-04-11 13:29:06,545] INFO in app: 127.0.0.1 GET /static/app.js
[2026-04-11 13:29:06,545] INFO in app: 127.0.0.1 GET /static/app.js
[2026-04-11 13:29:06,546] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:29:06] "[36mGET /static/script.js HTTP/1.1[0m" 304 -
[2026-04-11 13:29:06,547] INFO in app: 127.0.0.1 GET /static/images/1_old_excel_file.png
[2026-04-11 13:29:06,547] INFO in app: 127.0.0.1 GET /static/images/1_old_excel_file.png
[2026-04-11 13:29:06,549] INFO in app: 127.0.0.1 GET /static/images/2_entry_form.png
[2026-04-11 13:29:06,549] INFO in app: 127.0.0.1 GET /static/images/2_entry_form.png
[2026-04-11 13:29:06,552] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:29:06] "[36mGET /static/app.js HTTP/1.1[0m" 304 -
[2026-04-11 13:29:06,553] INFO in app: 127.0.0.1 GET /static/images/3_transfer_to_table.png
[2026-04-11 13:29:06,553] INFO in app: 127.0.0.1 GET /static/images/3_transfer_to_table.png
[2026-04-11 13:29:06,556] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:29:06] "[36mGET /static/images/1_old_excel_file.png HTTP/1.1[0m" 304 -
[2026-04-11 13:29:06,556] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:29:06] "[36mGET /static/images/2_entry_form.png HTTP/1.1[0m" 304 -
[2026-04-11 13:29:06,560] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:29:06] "[36mGET /static/images/3_transfer_to_table.png HTTP/1.1[0m" 304 -
[2026-04-11 13:29:06,560] INFO in app: 127.0.0.1 GET /static/projectAI.js
[2026-04-11 13:29:06,560] INFO in app: 127.0.0.1 GET /static/projectAI.js
[2026-04-11 13:29:06,563] INFO in app: 127.0.0.1 GET /static/theme.js
[2026-04-11 13:29:06,563] INFO in app: 127.0.0.1 GET /static/theme.js
[2026-04-11 13:29:06,567] INFO in app: 127.0.0.1 GET /static/images/92_resume.png
[2026-04-11 13:29:06,567] INFO in app: 127.0.0.1 GET /static/images/92_resume.png
[2026-04-11 13:29:06,570] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:29:06] "[36mGET /static/projectAI.js HTTP/1.1[0m" 304 -
[2026-04-11 13:29:06,572] INFO in app: 127.0.0.1 GET /static/images/4_form_to_array.png
[2026-04-11 13:29:06,571] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:29:06] "[36mGET /static/theme.js HTTP/1.1[0m" 304 -
[2026-04-11 13:29:06,574] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:29:06] "[36mGET /static/images/92_resume.png HTTP/1.1[0m" 304 -
[2026-04-11 13:29:06,572] INFO in app: 127.0.0.1 GET /static/images/4_form_to_array.png
[2026-04-11 13:29:06,581] INFO in app: 127.0.0.1 GET /static/jobs.json
[2026-04-11 13:29:06,581] INFO in app: 127.0.0.1 GET /static/jobs.json
[2026-04-11 13:29:06,583] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:29:06] "[36mGET /static/images/4_form_to_array.png HTTP/1.1[0m" 304 -
[2026-04-11 13:29:06,585] INFO in app: 127.0.0.1 GET /static/images/7_prompt_template.png
[2026-04-11 13:29:06,585] INFO in app: 127.0.0.1 GET /static/images/7_prompt_template.png
[2026-04-11 13:29:06,588] INFO in app: 127.0.0.1 GET /static/images/5_python_data_array.png
[2026-04-11 13:29:06,588] INFO in app: 127.0.0.1 GET /static/images/5_python_data_array.png
[2026-04-11 13:29:06,590] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:29:06] "[36mGET /static/images/7_prompt_template.png HTTP/1.1[0m" 304 -
[2026-04-11 13:29:06,592] INFO in app: 127.0.0.1 GET /static/images/6_python_program.png
[2026-04-11 13:29:06,592] INFO in app: 127.0.0.1 GET /static/images/6_python_program.png
[2026-04-11 13:29:06,594] INFO in app: 127.0.0.1 GET /static/images/8_AI_api.png
[2026-04-11 13:29:06,595] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:29:06] "[36mGET /static/images/5_python_data_array.png HTTP/1.1[0m" 304 -
[2026-04-11 13:29:06,592] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:29:06] "[36mGET /static/jobs.json HTTP/1.1[0m" 304 -
[2026-04-11 13:29:06,596] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:29:06] "[36mGET /static/images/6_python_program.png HTTP/1.1[0m" 304 -
[2026-04-11 13:29:06,594] INFO in app: 127.0.0.1 GET /static/images/8_AI_api.png
[2026-04-11 13:29:06,606] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:29:06] "[36mGET /static/images/8_AI_api.png HTTP/1.1[0m" 304 -
[2026-04-11 13:29:06,609] INFO in app: 127.0.0.1 GET /static/images/9_save_to_text.png
[2026-04-11 13:29:06,609] INFO in app: 127.0.0.1 GET /static/images/9_save_to_text.png
[2026-04-11 13:29:06,611] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:29:06] "[36mGET /static/images/9_save_to_text.png HTTP/1.1[0m" 304 -
[2026-04-11 13:29:06,616] INFO in app: 127.0.0.1 GET /static/images/10_word_macro.png
[2026-04-11 13:29:06,616] INFO in app: 127.0.0.1 GET /static/images/10_word_macro.png
[2026-04-11 13:29:06,617] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:29:06] "[36mGET /static/images/10_word_macro.png HTTP/1.1[0m" 304 -
[2026-04-11 13:29:06,620] INFO in app: 127.0.0.1 GET /static/images/11_add_to_resume.png
[2026-04-11 13:29:06,620] INFO in app: 127.0.0.1 GET /static/images/11_add_to_resume.png
[2026-04-11 13:29:06,623] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:29:06] "[36mGET /static/images/11_add_to_resume.png HTTP/1.1[0m" 304 -
[2026-04-11 13:29:06,747] INFO in app: 127.0.0.1 GET /static/favicon.ico
[2026-04-11 13:29:06,747] INFO in app: 127.0.0.1 GET /static/favicon.ico
[2026-04-11 13:29:06,748] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:29:06] "[36mGET /static/favicon.ico HTTP/1.1[0m" 304 -
[2026-04-11 13:30:30,058] INFO in app: 127.0.0.1 GET /
[2026-04-11 13:30:30,058] INFO in app: 127.0.0.1 GET /
[2026-04-11 13:30:30,070] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:30:30] "GET / HTTP/1.1" 200 -
[2026-04-11 13:30:30,100] INFO in app: 127.0.0.1 GET /static/style.css
[2026-04-11 13:30:30,100] INFO in app: 127.0.0.1 GET /static/style.css
[2026-04-11 13:30:30,101] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:30:30] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
[2026-04-11 13:30:30,106] INFO in app: 127.0.0.1 GET /static/images/janeh.png
[2026-04-11 13:30:30,106] INFO in app: 127.0.0.1 GET /static/images/janeh.png
[2026-04-11 13:30:30,107] INFO in app: 127.0.0.1 GET /static/images/chatbox-icon.svg
[2026-04-11 13:30:30,107] INFO in app: 127.0.0.1 GET /static/images/chatbox-icon.svg
[2026-04-11 13:30:30,109] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:30:30] "[36mGET /static/images/janeh.png HTTP/1.1[0m" 304 -
[2026-04-11 13:30:30,109] INFO in app: 127.0.0.1 GET /static/script.js
[2026-04-11 13:30:30,109] INFO in app: 127.0.0.1 GET /static/script.js
[2026-04-11 13:30:30,112] INFO in app: 127.0.0.1 GET /static/app.js
[2026-04-11 13:30:30,112] INFO in app: 127.0.0.1 GET /static/app.js
[2026-04-11 13:30:30,110] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:30:30] "[36mGET /static/images/chatbox-icon.svg HTTP/1.1[0m" 304 -
[2026-04-11 13:30:30,116] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:30:30] "[36mGET /static/script.js HTTP/1.1[0m" 304 -
[2026-04-11 13:30:30,117] INFO in app: 127.0.0.1 GET /static/images/1_old_excel_file.png
[2026-04-11 13:30:30,117] INFO in app: 127.0.0.1 GET /static/images/1_old_excel_file.png
[2026-04-11 13:30:30,119] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:30:30] "[36mGET /static/app.js HTTP/1.1[0m" 304 -
[2026-04-11 13:30:30,122] INFO in app: 127.0.0.1 GET /static/images/2_entry_form.png
[2026-04-11 13:30:30,122] INFO in app: 127.0.0.1 GET /static/images/2_entry_form.png
[2026-04-11 13:30:30,122] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:30:30] "[36mGET /static/images/1_old_excel_file.png HTTP/1.1[0m" 304 -
[2026-04-11 13:30:30,123] INFO in app: 127.0.0.1 GET /static/images/3_transfer_to_table.png
[2026-04-11 13:30:30,123] INFO in app: 127.0.0.1 GET /static/images/3_transfer_to_table.png
[2026-04-11 13:30:30,127] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:30:30] "[36mGET /static/images/2_entry_form.png HTTP/1.1[0m" 304 -
[2026-04-11 13:30:30,129] INFO in app: 127.0.0.1 GET /static/projectAI.js
[2026-04-11 13:30:30,129] INFO in app: 127.0.0.1 GET /static/projectAI.js
[2026-04-11 13:30:30,131] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:30:30] "[36mGET /static/images/3_transfer_to_table.png HTTP/1.1[0m" 304 -
[2026-04-11 13:30:30,135] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:30:30] "[36mGET /static/projectAI.js HTTP/1.1[0m" 304 -
[2026-04-11 13:30:30,142] INFO in app: 127.0.0.1 GET /static/theme.js
[2026-04-11 13:30:30,142] INFO in app: 127.0.0.1 GET /static/theme.js
[2026-04-11 13:30:30,147] INFO in app: 127.0.0.1 GET /static/images/92_resume.png
[2026-04-11 13:30:30,147] INFO in app: 127.0.0.1 GET /static/images/92_resume.png
[2026-04-11 13:30:30,148] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:30:30] "[36mGET /static/images/92_resume.png HTTP/1.1[0m" 304 -
[2026-04-11 13:30:30,149] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:30:30] "[36mGET /static/theme.js HTTP/1.1[0m" 304 -
[2026-04-11 13:30:30,152] INFO in app: 127.0.0.1 GET /static/images/4_form_to_array.png
[2026-04-11 13:30:30,152] INFO in app: 127.0.0.1 GET /static/images/4_form_to_array.png
[2026-04-11 13:30:30,158] INFO in app: 127.0.0.1 GET /static/images/5_python_data_array.png
[2026-04-11 13:30:30,158] INFO in app: 127.0.0.1 GET /static/images/5_python_data_array.png
[2026-04-11 13:30:30,160] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:30:30] "[36mGET /static/images/4_form_to_array.png HTTP/1.1[0m" 304 -
[2026-04-11 13:30:30,164] INFO in app: 127.0.0.1 GET /static/jobs.json
[2026-04-11 13:30:30,164] INFO in app: 127.0.0.1 GET /static/jobs.json
[2026-04-11 13:30:30,168] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:30:30] "[36mGET /static/images/5_python_data_array.png HTTP/1.1[0m" 304 -
[2026-04-11 13:30:30,171] INFO in app: 127.0.0.1 GET /static/images/6_python_program.png
[2026-04-11 13:30:30,171] INFO in app: 127.0.0.1 GET /static/images/6_python_program.png
[2026-04-11 13:30:30,172] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:30:30] "[36mGET /static/images/6_python_program.png HTTP/1.1[0m" 304 -
[2026-04-11 13:30:30,173] INFO in app: 127.0.0.1 GET /static/images/7_prompt_template.png
[2026-04-11 13:30:30,173] INFO in app: 127.0.0.1 GET /static/images/7_prompt_template.png
[2026-04-11 13:30:30,173] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:30:30] "[36mGET /static/jobs.json HTTP/1.1[0m" 304 -
[2026-04-11 13:30:30,176] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:30:30] "[36mGET /static/images/7_prompt_template.png HTTP/1.1[0m" 304 -
[2026-04-11 13:30:30,181] INFO in app: 127.0.0.1 GET /static/images/8_AI_api.png
[2026-04-11 13:30:30,181] INFO in app: 127.0.0.1 GET /static/images/8_AI_api.png
[2026-04-11 13:30:30,187] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:30:30] "[36mGET /static/images/8_AI_api.png HTTP/1.1[0m" 304 -
[2026-04-11 13:30:30,188] INFO in app: 127.0.0.1 GET /static/images/9_save_to_text.png
[2026-04-11 13:30:30,188] INFO in app: 127.0.0.1 GET /static/images/9_save_to_text.png
[2026-04-11 13:30:30,190] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:30:30] "[36mGET /static/images/9_save_to_text.png HTTP/1.1[0m" 304 -
[2026-04-11 13:30:30,191] INFO in app: 127.0.0.1 GET /static/images/10_word_macro.png
[2026-04-11 13:30:30,191] INFO in app: 127.0.0.1 GET /static/images/10_word_macro.png
[2026-04-11 13:30:30,193] INFO in app: 127.0.0.1 GET /static/images/11_add_to_resume.png
[2026-04-11 13:30:30,193] INFO in app: 127.0.0.1 GET /static/images/11_add_to_resume.png
[2026-04-11 13:30:30,196] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:30:30] "[36mGET /static/images/10_word_macro.png HTTP/1.1[0m" 304 -
[2026-04-11 13:30:30,197] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:30:30] "[36mGET /static/images/11_add_to_resume.png HTTP/1.1[0m" 304 -
[2026-04-11 13:30:30,272] INFO in app: 127.0.0.1 GET /static/favicon.ico
[2026-04-11 13:30:30,272] INFO in app: 127.0.0.1 GET /static/favicon.ico
[2026-04-11 13:30:30,274] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:30:30] "[36mGET /static/favicon.ico HTTP/1.1[0m" 304 -
[2026-04-11 13:30:57,235] INFO in app: 127.0.0.1 GET /
[2026-04-11 13:30:57,235] INFO in app: 127.0.0.1 GET /
[2026-04-11 13:30:57,252] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:30:57] "GET / HTTP/1.1" 200 -
[2026-04-11 13:30:57,281] INFO in app: 127.0.0.1 GET /static/style.css
[2026-04-11 13:30:57,281] INFO in app: 127.0.0.1 GET /static/style.css
[2026-04-11 13:30:57,282] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:30:57] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
[2026-04-11 13:30:57,283] INFO in app: 127.0.0.1 GET /static/images/janeh.png
[2026-04-11 13:30:57,283] INFO in app: 127.0.0.1 GET /static/images/janeh.png
[2026-04-11 13:30:57,284] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:30:57] "[36mGET /static/images/janeh.png HTTP/1.1[0m" 304 -
[2026-04-11 13:30:57,288] INFO in app: 127.0.0.1 GET /static/images/chatbox-icon.svg
[2026-04-11 13:30:57,288] INFO in app: 127.0.0.1 GET /static/images/chatbox-icon.svg
[2026-04-11 13:30:57,289] INFO in app: 127.0.0.1 GET /static/script.js
[2026-04-11 13:30:57,289] INFO in app: 127.0.0.1 GET /static/script.js
[2026-04-11 13:30:57,290] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:30:57] "[36mGET /static/images/chatbox-icon.svg HTTP/1.1[0m" 304 -
[2026-04-11 13:30:57,291] INFO in app: 127.0.0.1 GET /static/app.js
[2026-04-11 13:30:57,291] INFO in app: 127.0.0.1 GET /static/app.js
[2026-04-11 13:30:57,291] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:30:57] "[36mGET /static/script.js HTTP/1.1[0m" 304 -
[2026-04-11 13:30:57,292] INFO in app: 127.0.0.1 GET /static/images/1_old_excel_file.png
[2026-04-11 13:30:57,292] INFO in app: 127.0.0.1 GET /static/images/1_old_excel_file.png
[2026-04-11 13:30:57,293] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:30:57] "[36mGET /static/app.js HTTP/1.1[0m" 304 -
[2026-04-11 13:30:57,298] INFO in app: 127.0.0.1 GET /static/images/2_entry_form.png
[2026-04-11 13:30:57,298] INFO in app: 127.0.0.1 GET /static/images/2_entry_form.png
[2026-04-11 13:30:57,299] INFO in app: 127.0.0.1 GET /static/images/3_transfer_to_table.png
[2026-04-11 13:30:57,299] INFO in app: 127.0.0.1 GET /static/images/3_transfer_to_table.png
[2026-04-11 13:30:57,298] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:30:57] "[36mGET /static/images/1_old_excel_file.png HTTP/1.1[0m" 304 -
[2026-04-11 13:30:57,302] INFO in app: 127.0.0.1 GET /static/projectAI.js
[2026-04-11 13:30:57,302] INFO in app: 127.0.0.1 GET /static/projectAI.js
[2026-04-11 13:30:57,303] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:30:57] "[36mGET /static/images/3_transfer_to_table.png HTTP/1.1[0m" 304 -
[2026-04-11 13:30:57,302] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:30:57] "[36mGET /static/images/2_entry_form.png HTTP/1.1[0m" 304 -
[2026-04-11 13:30:57,305] INFO in app: 127.0.0.1 GET /static/theme.js
[2026-04-11 13:30:57,305] INFO in app: 127.0.0.1 GET /static/theme.js
[2026-04-11 13:30:57,305] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:30:57] "[36mGET /static/projectAI.js HTTP/1.1[0m" 304 -
[2026-04-11 13:30:57,309] INFO in app: 127.0.0.1 GET /static/images/4_form_to_array.png
[2026-04-11 13:30:57,309] INFO in app: 127.0.0.1 GET /static/images/4_form_to_array.png
[2026-04-11 13:30:57,312] INFO in app: 127.0.0.1 GET /static/jobs.json
[2026-04-11 13:30:57,312] INFO in app: 127.0.0.1 GET /static/jobs.json
[2026-04-11 13:30:57,311] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:30:57] "[36mGET /static/theme.js HTTP/1.1[0m" 304 -
[2026-04-11 13:30:57,316] INFO in app: 127.0.0.1 GET /static/images/92_resume.png
[2026-04-11 13:30:57,316] INFO in app: 127.0.0.1 GET /static/images/92_resume.png
[2026-04-11 13:30:57,317] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:30:57] "[36mGET /static/images/4_form_to_array.png HTTP/1.1[0m" 304 -
[2026-04-11 13:30:57,319] INFO in app: 127.0.0.1 GET /static/images/7_prompt_template.png
[2026-04-11 13:30:57,320] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:30:57] "[36mGET /static/jobs.json HTTP/1.1[0m" 304 -
[2026-04-11 13:30:57,319] INFO in app: 127.0.0.1 GET /static/images/7_prompt_template.png
[2026-04-11 13:30:57,332] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:30:57] "[36mGET /static/images/92_resume.png HTTP/1.1[0m" 304 -
[2026-04-11 13:30:57,335] INFO in app: 127.0.0.1 GET /static/images/5_python_data_array.png
[2026-04-11 13:30:57,335] INFO in app: 127.0.0.1 GET /static/images/5_python_data_array.png
